상품코드,대상도시,상품형태,상품명,리뷰ID,작성자,평점,내용,작성일,동행,공감수,옵션정보,연령대,리뷰요약1,리뷰요약2,리뷰요약3,리뷰요약4,리뷰요약5
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,269028,hgh****,5,"처음으로 해외 여행이라는 걸 떠났는데 어섹함이 없이 즐겁게 여행을 하였네요. 
가이드 두분이 정말 열심히 뛰어 다니는 모습도 감사했습니다.
많은 것을 보여 주시려고 정말 노력을 하였는데 늙어서 인지 몸이 조금 힘들었지만 그래도 짧은 시간에 많은 관광을 할수 있어서 좋았어요.
친근하게 다가 오는 가이드님이 고맙고 말은 잘 안 통하지만 저희의 요구를 최대한으로 들어주던 현지 가이드님도 좋았네요.
다음번에도 하나투어를 이용해야지 생각이 들었어요",2025.01.03,가족여행,0,클레이 빌리지 (진흙조각공원),50,객실 뷰가 좋아요, 일정이 알차요, 현지 음식이 다양해요, 가격만큼 가치 있어요, 가이드가 열정적이에요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,268213,aut*******,4,"50대 친구, 동생등 4명이 함께한 여행이었습니다.
공행에 도착해 보니 다른 분들은 이미 도착해서 숙소에 있고 저희가 합류 한다고 해서 조금 의아했습니다.
그래서 보니 저희와  묶여진 관광객 분들이 저희와 다른 상품을 신청하신 분들이었습니다.

여행내내 비가 와서 일정이 바뀐 부분들은 어쩔 수 없다고 이해했습니다만 
앱에서 예약했기에 옵션도 정해서 한꺼번에 결재하고 간 저와 친구들에 비해  다른 분들은 현지에서 옵션을 정하시더군요. 
그러다 보니 가이드께서 이것들을 맞추시느라 참 애쓰신다는 느낌이..  ㅠㅠ
그러다 보니 우리 주장을 하기가 힘들었습니다. 가이드께서  패키지 변경이나 일정 변경을 할 때 ""이렇게 하시면 어떨까요 ?""하고 물어보시면 그냥 따라 드려야 할 것 같다는 느낌이... 그리고 대부분 바꿔드렸습니다.ㅠㅠ

이런 패키지 여행의  구조 잘 모르는 저에게는  여행사의 횡포라는 느낌이 들었습니다. 
일단 같은 상품도 아닌 사람들을 하나로 묶어 보내는 것 부터 이해가 안 갔고 그 수습을 가이드가 하는 것 처럼 느꼈기 때문입니다. 
(패키지 여행이라는 게 여행사와 가이드간에 어떤 관계인지 모르기 때문이라 더 그렇게 느껴졌을지도 모릅니다)
모객이 되지않아 타 상품과 합칠경우 미리 말해주고 양해를 구해야 한다고 생각합니다. 여행을 갈지 말지 미리 선택의 기회를 주는 것이 맞다고 생각합니다. 
이것은 명백한  여행사의 갑질 횡포라 느낍니다.
배정된 여행담당직원조차  다른 상품 여행객들과 합류될 거라는 내용에 대해 사전 설명이 전혀없었습니다.
(그런줄 알았다면 다른 여행사를 이용했을겁니다.)
하나여행사는 뭔가 믿음이 가는 여행사라는 생각에 여기서 신청했는데 그런 믿음 와장창 !!!
이젠 패키지는 안가거나 무조건 싼 곳 중에 골라야 하나  하는 생각이 들었습니다.
그렇지만 하나투어여행사가 아닌 친절하시고 나름 최선을 다하시느라 힘들어 보이는 가이드 분께 항의 하기엔 저희가 마음이 너무 약했고 더구나 여행 현지에서 가이드분께 항의하고 화내봤자 그나마의 여행도 망칠거 같아 참고 넘어갔습니다. 
무조건 이 여행이 나빴다는 이야기가 아니고 좋았던 부분도 있었지만  이런 일도 있으니 신청하실 분들께서 참고 하시라 올려 드립니다.
그리고 하나투어도 이런 부분은 시정이 있어야 하겠기에 칭찬 일색인 후기 사이에 귀찮음을 참고 장문의 글을 올려봅니다
",2024.12.26,친구모임,4,"쑤언흐엉 마차투어+플라워가든,다딴라 계곡 레일바이크,나트랑/달랏 마사지 60분,나이트 시티투어(시클로+비치펍+야시장),달랏 기차역 (기차 탑승)",50,객실이 깨끗해요, 즐길 거리가 다양해요, 현지 음식이 맛있어요, 가격만큼 가치 있어요, 가이드가 열정적이에요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,265982,soo******,5,여유롭게 둘러볼수 있어서 괜찮아었요,2024.12.06,가족여행,0,"쑤언흐엉 마차투어+플라워가든,다딴라 계곡 레일바이크,나트랑/달랏 마사지 60분,나이트 시티투어(시클로+비치펍+야시장)",50,객실 뷰가 좋아요, 일정이 알차요, 현지 음식이 다양해요, 가격이 합리적이에요, 가이드가 전문적이에요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,265753,doo*******,5,백가이드님 덕분에  재밌고 신나고 알찬 여행이되었습니다~ 음식도 다양하게 잘먹었습니다  달랏 팰리스해리티지호텔는 생각보다 별로 였습니다~~호텔빼고는 전체적인면에서손색없이 잘 즐기고 왔습니다~,2024.12.04,가족여행,0,"쑤언흐엉 마차투어+플라워가든,다딴라 계곡 레일바이크,나트랑/달랏 마사지 60분,나이트 시티투어(시클로+비치펍+야시장)",20,객실 뷰가 좋아요, 일정이 여유로워요, 현지 음식이 다양해요, 가격만큼 가치 있어요, 가이드가 전문적이에요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,265355,bad*****,5,"무엇보다 박건웅가이드님을 만난것이 최대의 행운이었어요.
패키지를 많이도 다녔지만 먹거리도 너무 좋았고
달랏팰리스 호텔은 낡았지만 고풍스럽고 색다른 체험이라 좋았어요.
박건웅 가이드님의 재치와 배려에 조금은 힘든 여정이었지만  힘든줄 몰랐고  너무나 즐겁고 신났고 행복한 여행이 되었습니다.
다시 만나고 싶은 박건웅 가이드님
덕분에 좋은 추억 만들고 왔어요.
",2024.11.30,가족여행,0,,60,현지 음식이 맛있어요, 가이드가 열정적이에요, 가이드가 배려 깊고 세심해요, 일정이 알차요, 호텔 부대시설이 좋아요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,265350,y71544801,5,첫 여행 줄거워습니다,2024.11.30,가족여행,0,,50,객실이 깨끗해요, 일정이 알차요, 현지 음식이 다양해요, 현지 음식이 맛있어요, 가이드가 전문적이에요
MAV1580,나트랑,패키지,[스마트초이스/출발확정] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,264567,yon******,5,"11월 19일부터 친구4명과 함께 한 달랏 낫짱여행 
임유정가이드님 히엔로컬가이드님덕분에 일정진행도 순조로웠고 날씨도 시원했고 음식도 맛있었어요. 편지도 너무 감동입니다. 감사드려요..지금도 사진보며 웃고있어요.함께 다닌 칠순기념으로 오신 패밀리팀도 늘 건강하시길 바래요.가이드님도 건강하세요.3번언니 기억하시죠?ㅋㅋ ",2024.11.23,친구모임,0,"쑤언흐엉 마차투어+플라워가든,클레이 빌리지 (진흙조각공원),나트랑 씨푸드 랍스터 1마리,나트랑/달랏 마사지 60분,나이트 시티투어(시클로+비치펍+야시장),달랏 기차역 (기차 탑승)",50,호텔에서 쉬기 좋아요, 일정이 알차요, 현지 음식이 맛있어요, 가격이 합리적이에요, 가이드가 배려 깊고 세심해요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,264357,jag****,5,두번째 방문했지만 이번엔 패키지 로 갔고 너무 색다르고 편하고 좋았어요 가족여행 친구모임 커플 다 좋을듯합니다,2024.11.21,커플여행,0,,40,객실이 깨끗해요, 객실 뷰가 좋아요, 일정이 알차요, 식당 뷰가 좋아요, 가이드가 배려 깊고 세심해요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,263315,qog*******,5,너무~~나도 좋았습니다.,2024.11.13,가족여행,0,,30,객실이 깨끗해요, 객실 뷰가 좋아요, 일정이 알차요, 가이드가 전문적이에요, 가이드가 배려 깊고 세심해요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,262997,743****,5,"멋진 힐링 여행 이었습니다.
향후 자유여행고집을 하나투어페키지 전환  합니다.",2024.11.11,가족여행,0,,50,호텔이 관광지와 가까워요, 객실 뷰가 좋아요, 일정이 알차요, 현지 음식이 다양해요, 가이드가 전문적이에요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,261433,통통보이,5,"베트남에 대한 인식이
많이 바꿔었습니다
다음에 다시한번 다른
도시에 꼭 여행 갈생각 입니다",2024.10.28,커플여행,0,"쑤언흐엉 마차투어+플라워가든,클레이 빌리지 (진흙조각공원),달랏 메모리쇼,나트랑 씨푸드 랍스터 1마리,나트랑/달랏 마사지 60분,나이트 시티투어(시클로+비치펍+야시장),달랏 기차역 (기차 탑승),토탈케어 90분 + 푸드트럭",60,객실이 깨끗해요, 일정이 알차요, 현지 음식이 맛있어요, 가격이 합리적이에요, 가이드가 전문적이에요
MAV1580,나트랑,패키지,[공항미팅없음] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #나트랑 오션뷰 #달랏팰리스 2박 #하이티세트 #프레쉬가든 #1일1간식,257111,ljo*****,4,"나트랑 달랏 두곳을 이동하는 여행일정이라 쉽지 않았습니다
날씨가 변덕스러워서 일정을 소화해내기가 어려운부분이 있었지만 무사히 여행을 마무리 하였습니다
일행중 아픈사람이 생겨서 정해진 일정을 해내기가 쉽지 
않았지만 김한결가이드님 배려 덕분에 문제 없이 해결해 나갈 수 있었습니다
불편할 수 있는 부분이었지만 가이드님께서 노련함으로 흔쾌히 해결해 주셔서 같이 다녀온 여행팀원들도 모두 감사함을 느끼고 있습니다
다만 아쉬운 점은 나트랑-달랏 이동 구간이 너무 힘든것 같습니다. 4시간정도의 시간에 안개까지 더해지니 위험하게 느껴졌었어요

",2024.09.23,친구모임,0,,50,객실이 깨끗해요, 호텔에서 쉬기 좋아요, 객실 뷰가 좋아요, 호텔 부대시설이 좋아요,
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전 #100%출발확정,256666,hth***,5,"어머니가 다리수술로 많은 도보가 힘드셨기에 걱정이 많았는데 그리 어려운 여행이 아니여서 가족여행하기 좋았어요 이정도면 다음 여행도 찾아봐야 겠어요
",2024.09.20,가족여행,0,,40,호텔에서 쉬기 좋아요, 일정이 알차요, 현지 음식이 다양해요, 가이드가 배려 깊고 세심해요,
MAV1580,나트랑,패키지,[하나라이브] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #나트랑 오션뷰 #달랏팰리스 2박 #하이티세트 #프레쉬가든 #1일1간식,255985,knm****,5,"주영도 가이드님 너무 친절하게 세심하게 챙겨주시고. 편하게  알찬 스케쥴에 감동 받았어요. 
너뮤 고생하셨고. 감사했습니다. ^&",2024.09.14,친구모임,0,,50,객실이 깨끗해요, 호텔에서 쉬기 좋아요, 객실 뷰가 좋아요, 일정이 알차요, 즐길 거리가 다양해요
MAV1580,나트랑,패키지,[하나라이브] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #나트랑 오션뷰 #달랏팰리스 2박 #하이티세트 #프레쉬가든 #1일1간식,255891,kim****,5,주영도 가이드의 친절과 배려에 감동했으며 가는곳 모두 만족했다.아쉬운점은  수영복까지  준비했는데 호텔바로앞에서 바다에 들어갈 시간이 없어 아쉬웠다 ,2024.09.14,커플여행,0,,70,객실이 깨끗해요, 일정이 알차요, 현지 음식이 맛있어요, 가격이 합리적이에요, 가이드가 배려 깊고 세심해요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,254984,100***,5," ㅎㅎ 감사합니다 
주영도 가이드님 만난거 행운 이었구요^^

넘 알차고 메세지 있는 주옥 같은 설명과 마음에 와닿는 맨트 하나하나가 감동 이었습니다 ^^

무엇보다 해외에서 가이드님 통해 ""한국인의 정 이 느껴집니다 ""

경험과 마음에서 우러나오는 가이드님의 진심어린 설명이 참 편안하게  느겨져서 넘 좋았어요 ^^

이 멘트 지금도 기억 나네요^^
베트남전쟁 참전은 베트남과 싸운게 아니라!
우리 ""가난"" 과 싸운거다!!
너무 공감되는 멘트 였어요 

베트남에 대한 역사적인 배경.설명 넘 쉽게 풀어서 해설해주니 참 이해가 잘 되니 여행을 하기에 좋았어요 .

주영도 가이드님 담에 또 만남을 기대하며 건강 하시고 

감사합니다 😁 

건의시항!!
나트랑~달랏 패키지  상품중

나트랑3일 달랏3일 6박 7일 일정 패키지
하나정도 있으면 합니다!!!

나트랑 해변을 즐기지 못해서 아쉬웠다!!!!
참고해 주시면 감사하겠습니다!!",2024.09.04,가족여행,0,,50,객실이 깨끗해요, 가이드가 전문적이에요, 가이드가 열정적이에요, 가이드가 배려 깊고 세심해요, 가이드가 재밌어요
MAV1580,나트랑,패키지,[하나라이브] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #나트랑 오션뷰 #달랏팰리스 2박 #하이티세트 #프레쉬가든 #1일1간식,253786,cas*****,5,"나트랑/ 달랏 3박 5일 여행동안 저희를 가이드 해주신'박건웅'가이드님 정말로 감사합니다~
 3박5일 여정이었어서 체력적으로 힘든 부분도 없지 않아 있었는데, 여행 내내 지속적으로 케어해주셔서 덕분에 재밌는 여행이 된 것 같아요. 그리고 사진도 계속 이쁘게 찍어주셔서 감동받았어요~

나중에 기회가 된다면 나트랑에서 다시 가이드 받고 싶어요
정말로 감사했습니다~",2024.08.23,가족여행,0,,30,객실이 깨끗해요, 일정이 알차요, 현지 음식이 맛있어요, 가격이 합리적이에요, 가이드가 배려 깊고 세심해요
MAV1580,나트랑,패키지,[스마트초이스] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #달랏팰리스 2박 #가든하이티 #프레쉬가든 #스테이크특식 #7대특전,253497,veritas4764,5,"일정이 알차게 짜여있어서
재미있게 다녀왔어요
우기인데도 비를 하나도 맞지않아서 신기했어요
가이드님이 일정조율을 잘해주고
적절한 선턱관광도 소개해줘서 즐거운 여행이었어요",2024.08.20,가족여행,0,,50,호텔이 관광지와 가까워요, 일정이 알차요, 현지 음식이 다양해요, 가격이 합리적이에요, 가이드가 배려 깊고 세심해요
MAV1580,나트랑,패키지,[하나라이브] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #나트랑 오션뷰 #달랏팰리스 2박 #하이티세트 #프레쉬가든 #1일1간식,253393,가야지,5,"고민고민하며 고른여행상품이였는데
만족해요
가이드님도 
일정도
음식도
너무좋았던여행이였습니대",2024.08.19,친구모임,0,,40,객실이 깨끗해요, 호텔이 관광지와 가까워요, 일정이 알차요, 식당이 청결해요, 가이드가 전문적이에요
MAV1580,나트랑,패키지,[하나라이브] 나트랑/달랏 5일 #럭셔리해달랏 #전일정5성급 #나트랑 오션뷰 #달랏팰리스 2박 #하이티세트 #프레쉬가든 #1일1간식,253310,jhk**,5,"⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️
1. 날씨 걱정을 많이 했는데 날씨요정(가이드)님 덕분에 비도. 더위도 피하는 기가막힌 일정으로 다녀왔습니다. 
2. 가족(3대) 여행으로 아이들과 어른들까지 함께한 여행이라 걱정을 많이 했는데 다들 만족한 여행이라고 합니다.
3. 선택장애로 쇼핑은 많이 못해서 아쉽지만 다들 빈 케리어 하나는 챙겨서 ㅉㅌ이지만 가성비는 최고니 플랙스하세요. 
조만간 못한 쇼핑을 위해 다시 갈듯하네요 ^^
4. 물놀이가 있었다면 별 15개 였을텐데 없어서 별 10개만 드립니다. 
 
",2024.08.19,가족여행,0,,40,호텔 부대시설이 좋아요, 일정이 알차요, 현지 음식이 맛있어요, 가격만큼 가치 있어요, 가이드가 배려 깊고 세심해요
MAV1243,나트랑,패키지,나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 # 빈원더스 1일 입장권 #레이트체크아웃 #T라운지픽업,293909,anaislin,5,베트남은 두번째 간거였는데 역시나 좋았어요 물가도 저렴하고 음식도 맛있구요 동남아 나라 중에 음식은 베트남이 최고인거 같아요 빈원더스 테마파크도 재밌었구요 호텔도 시내 중심에 있어서 이동하기 편했어요,2025.08.29,친구모임,0,,40,호텔에서 쉬기 좋아요, 호텔이 시내에 있어요, 가격이 합리적이에요, 호텔이 관광지와 가까워요, 객실이 깨끗해요
MAV1243,나트랑,패키지,나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 # 빈원더스 1일 입장권 #레이트체크아웃 #T라운지픽업,293902,mcmm,5,친구들과 함께 다녀온 즐거운 여행이었어요 비행시간도 짧고 관광 휴양 먹거리 다 만족했습니다. 물가도 저렴해서 부담없었구요. 호텔 위치 또한 시내 중심가에 있어서 이동하기도 편리하고 좋았습니다.,2025.08.29,커플여행,0,,40,호텔이 관광지와 가까워요, 호텔이 시내에 있어요, 가격이 합리적이에요, 가격만큼 가치 있어요, 호텔 부대시설이 좋아요
MAV1243,나트랑,패키지,[하나LIVE/청주출발] 나트랑 자유여행 5일 #윈덤가든풀빌라 #모던한휴양 #공항-＞호텔 편도 픽업 #18시레이트체크아웃 #패스트트랙,289547,유니닝,5,"하나투어 에어텔 상품 정말 좋네요!
부모님 결혼기념일 여행으로 떠났는데 호텔에 말씀해주셔서 수건아트도 처음 받아보셨습니다.
너무 좋아하셨어요!
모든 룸 풀빌라라 너무 좋았고요! 수영장, 비치 다 좋았습니다.
특히 토요일 오후 5시에 버블파티하는데 아이들이 좋아할 것 같아요!
덕분에 잘 쉬다 왔습니다!",2025.07.14,가족여행,0,,30,객실이 깨끗해요, 호텔에서 쉬기 좋아요, 가격만큼 가치 있어요,,
MAV1243,나트랑,패키지,[하나LIVE] 나트랑 자유여행 5일 #윈덤가든풀빌라 #모던한휴양 #공항-＞리조트편도 픽업 #18시레이트체크아웃 #패스트트랙,288166,뽀로로,4,"호텔이 시내에서 멀어서 오가는게 좀 시간이 걸렸지만
깨끗하고 수영장과 비치도 놀기 너무 좋았어요
풀빌라라 밤에도 수영할수있고 
버기도 부르면 바로바로 오고요
딱한가지 조식은 조금 아쉬웠어요
전반적으로 맛이없어요",2025.06.27,가족여행,0,,60,객실이 깨끗해요, 호텔에서 쉬기 좋아요,,,
MAV1243,나트랑,패키지,나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 #빈원더스1일입장권 #레이트체크아웃 #T라운지픽업,254399,행복한나,4,"아이동반하여 가족 자유여행으로 다녀왔어요.
빈원더스가 포함이라 편리하게 이용할 수 있었고, 호텔이 시내에 위치하여 식당이나 환전, 바닷가, 야시장 등이 도보로 이동가능해 좋았습니다. 감사합니다.",2024.08.30,아동동반 여행,1,,40,호텔이 시내에 있어요, 호텔에서 쉬기 좋아요,,,
MAV1243,나트랑,패키지,[오전출발] 나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 #공항-＞호텔 편도차량,248152,hun*******,5,"숙소가최고였어요 주변에 관광지 등 갈 곳 거리도 가까워서 좋았어요.
힘들어서 숙소가면 숙소가 회복시켜줬어요.
직원들 친절하고, 수영장깨끗하고, 조식좋고, 
최고였어요.
비행기는 그냥 비행기였어요.",2024.06.23,가족여행,1,[나트랑] 호텔 픽업 조인 샌딩(호텔→공항),20,객실이 깨끗해요, 호텔 부대시설이 좋아요, 호텔이 시내에 있어요, 호텔에서 쉬기 좋아요, 가격만큼 가치 있어요
MAV1243,나트랑,패키지,[오전출발] 나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 #공항-＞호텔 편도차량,247477,봉달맘,5,"저가비행기라 좀 좁았지만 새벽비행기라 하루 온전히 잘 놀았어요
위탁수하물이 무료인걸 미리 인지해주었으면 기내캐리어에 때려넣지 않아도 됐었는데ㅠㅠ
위탁수하물은 미리들 꼭 확인하세요
멜리야빈펄엠파이어 호텔은 컨디션 넘 좋았네요  
조식에 김치 오이김치 파김치 다 먹을만해서 즐겁게 먹었어요 호텔직원빼고 거의다 한국인이라 고려해준거같아요ㅋ
수영장도 오후되면 그늘져서 놀기 넘 좋았구요
패키지 따라다니는거 싫어서 에어텔로 했는데 탁월한 선택이었어요 
담에도 곪머리 쓰지말고 하나투어 에어텔 이용할께요^^",2024.06.15,가족여행,1,,50,객실이 깨끗해요, 호텔이 시내에 있어요, 호텔에서 쉬기 좋아요, 가격이 합리적이에요,
MAV1243,나트랑,패키지,나트랑 자유여행 5일[모벤픽/씨뷰스튜디오룸] #휴양지감성 #공항-＞호텔 편도 픽업,243521,알라코,5,"모벤픽 리조트 완전 추천해요
리조트 시설을 비롯해서 프로그램도 다양합니당
특히 아동동반 나트랑 여행이라면 모벤픽 강추!!
매일매일 로비에서 초콜릿 아워 있는데, 어른이고 아이들이고 다들 좋아하더라구요ㅎㅎㅎ",2024.05.01,친구모임,1,,30,객실이 깨끗해요, 호텔 부대시설이 좋아요,,,
MAV1243,나트랑,패키지,나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 # 빈원더스 1일 입장권 #레이트체크아웃 #T라운지픽업,241173,ieo**,5,시내위치해있는호텔이라 어딜가도 도보권이네요~ 깨끗하고 직원분들 모두 친절하셨어요~  모든게 만족스러운여행이라 한국도착후 다음여행 기대하게 되더라고요~ 나트랑있는내내 날씨도 너무좋고 하늘과바다 이뻐서 매력에 푹빠졌습니다,2024.04.01,가족여행,0,,40,객실이 깨끗해요, 호텔 부대시설이 좋아요, 호텔이 시내에 있어요, 가격이 합리적이에요,
MAV1243,나트랑,패키지,나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 # 빈원더스 1일 입장권 #레이트체크아웃 #공항-＞호텔 편도 픽업,233665,mir******,4,호텔위치가좋아서 나트랑 유명명소를 가까이갈수있어서좋았구요. 럭셔리호핑투어는 진짜재밌었어요.그동안많은 호핑을경험했는데.. 럭셔리호핑은 진짜가격만큼. 재밌였어요. 다음에도하나투어와같이 할께요,2024.01.14,가족여행,0,,40,객실이 깨끗해요, 가격만큼 가치 있어요,,,
MAV1243,나트랑,패키지,나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 # 빈원더스 1일 입장권 #레이트체크아웃 #T라운지픽업,233433,jun*****,5,하나투어를 통해 호텔과 비행기예약만 하고 여행하였어요~~나트랑 도착후 픽업서비스받아서 늦은시간에 도착했지만 안전하게 호텔까지 데려다주셔서 좋았습니다. 이후부턴 자유여행으로 춘ㅅ발전부터 계획.준비한대로 일정내내 즐거운 시간 보냈습니다~^^,2024.01.11,기타,2,,50,객실이 깨끗해요, 호텔 부대시설이 좋아요, 호텔이 시내에 있어요, 가격이 합리적이에요, 가격만큼 가치 있어요
MAV1243,나트랑,패키지,나트랑 자유여행 6일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 # 빈원더스 1일 입장권 #레이트체크아웃 #공항-＞호텔 편도 픽업,232585,apr****,5,나트랑  자유여행으로 가족들과  함께  즐겁고 알차게 여행을즐길수 있었 답니다  비행 시간이 나트랑 갈때 2시간이나 넘어서 출발하는 바람에 잠도 제대로 못자고  여행해서 피곤했지만 다른 모든것은 다 좋았습니다,2024.01.02,가족여행,1,,50,객실이 깨끗해요, 호텔이 관광지와 가까워요, 호텔이 시내에 있어요, 가격이 합리적이에요,
MAV1243,나트랑,패키지,[수험생을 위한 여행] 나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 # 빈원더스 1일 입장권 #레이트체크아웃 #T라운지픽업,232505,모스크바꼰대팀장,5,"코로나 때문에 신혼여행을 못 가다가ㅠ 뒤늦게 나트랑으로 떠났어요! 숙소는 스위트룸으로 업그레이드 해서 갔구요 ㅎㅎ 냉방, 방음 모두 괜찮았습니다. 냉장고는 뭘 어떻게 해도 안 시원하던데ㅠ 베트남 냉장고들이 다 그런거 같아요 ㅋㅋ 음식점이나 마트에서도 시원한 음료/맥주를 마시기가 힘들었어요ㅠ 조식도 무난했습니다. 저희는 조식으로 간단히 챙겨 먹고 나가서 놀다가 이른 점심을 먹었어요~
큰 기대 없었는데 빈원더스 생각보다 엄청 즐거웠어요! 놀이기구는 알파인과 짚라인이 재밌었고, 동물원에서 동물들을 가까이에서 보는게 좋았어요. 무엇보다 한적해서 좋았구요!
직원분들 모두 친절해서 호텔 드나들 때마다 반갑게 인사했답니다. 시내에 위치해 놀러 다니기도 좋았고, 다들 수질 걱정하시던데 ㅎㅎ 저희 샤워 필터 가져가서 썼는데도 크게 변색되는게 없었어요! 전반적으로 만족했던 숙소였습니당 😀 ",2024.01.01,커플여행,1,,30,객실이 깨끗해요, 호텔이 시내에 있어요, 가격이 합리적이에요, 호텔이 관광지와 가까워요, 객실 뷰가 좋아요
MAV1243,나트랑,패키지,나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 # 빈원더스 1일 입장권 #레이트체크아웃 #공항-＞호텔 편도 픽업,231264,하하호호호,4,"나트랑 신랑이랑 자유로 다녀왔어요 너무 좋았어요 시내에 호텔이 있어 걸어다니기 너무 좋고 날씨가 시원하고 좋았어요 숙소가 바다가 안보여 조금 아쉬웠지만 호텔도 5성급이라 좋더라구요
담에 또 가야겠어요",2023.12.17,가족여행,0,,50,객실이 깨끗해요, 호텔 부대시설이 좋아요, 호텔이 관광지와 가까워요, 호텔이 시내에 있어요, 호텔에서 쉬기 좋아요
MAV1243,나트랑,패키지,[무한특가] 나트랑 자유여행 5일[빈펄나트랑베이/디럭스] #레이트체크아웃 #성인한정 객실 업그레이드 #빈원더스 1일 제공 #전일정 조식포함 #공항-＞호텔차량제공 ,229979,제니,5,"가족 여행으로좋아요
조식 잘나와요
직원분들 엄청친절해요
깨끗해요
완벽한오션뷰 최고
하지만 외부음식섭취 안되니까 쫌ㅜㅜ
시내나갈때마다  배 타고이동해야하기에  시간 잘 맞춰야해요

",2023.11.29,가족여행,0,,50,호텔에서 쉬기 좋아요, 객실 뷰가 좋아요, 가격만큼 가치 있어요,,
MAV1243,나트랑,패키지,나트랑 자유여행 5일[멜리아빈펄엠파이어/디럭스] #시내5성 #호텔조식 # 빈원더스 1일 입장권 #레이트체크아웃 #공항-＞호텔 편도 픽업,229972,yeonjekim,5,"비행기도 편안했고요 이스타 좌석 좁지않아 좋았습니다
공항픽업 나와주셔서 편하게 호텔 도착했구요
호텔이 시내와 가까와서 맛집다니기 좋았습니다
관광지도 걸어다니기 좋았구요 쇼핑다니고 맛사지 다니고 가성비 갑 호텔 이었습니다",2023.11.29,가족여행,0,,60,객실이 깨끗해요, 호텔이 시내에 있어요, 호텔이 관광지와 가까워요, 가격이 합리적이에요,
