연도,월,지역,국가,관광객수
2013,9,아시아,중국,338600
2013,9,아시아,베트남,57784
2013,9,아시아,태국,94266
2013,9,아시아,필리핀,86753
2013,9,아시아,홍콩,88636
2013,9,아시아,대만,30511
2013,9,아시아,마카오,37776
2013,9,아시아,싱가포르,35599
2013,9,아시아,말레이시아,20174
2013,9,아시아,인도네시아,26866
2013,9,아시아,캄보디아,21441
2013,9,아시아,튀르키예,17360
2013,9,아시아,이스라엘,1700
2013,9,아시아,몰디브,2574
2013,9,아시아,스리랑카,699
2013,9,아시아,네팔,1681
2013,10,아시아,일본,158273
2013,10,아시아,중국,391800
2013,10,아시아,베트남,56628
2013,10,아시아,태국,110509
2013,10,아시아,필리핀,81605
2013,10,아시아,홍콩,95766
2013,10,아시아,대만,38300
2013,10,아시아,마카오,38632
2013,10,아시아,싱가포르,40157
2013,10,아시아,말레이시아,21125
2013,10,아시아,인도네시아,28055
2013,10,아시아,캄보디아,29676
2013,10,아시아,튀르키예,15942
2013,10,아시아,몽골,6375
2013,10,아시아,이스라엘,2500
2013,10,아시아,몰디브,4239
2013,10,아시아,스리랑카,1161
2013,10,아시아,네팔,2576
2013,11,아시아,일본,170901
2013,11,아시아,중국,312700
2013,11,아시아,베트남,64161
2013,11,아시아,태국,113658
2013,11,아시아,필리핀,78863
2013,11,아시아,홍콩,99008
2013,11,아시아,대만,41057
2013,11,아시아,마카오,38505
2013,11,아시아,싱가포르,40388
2013,11,아시아,말레이시아,21018
2013,11,아시아,인도네시아,27866
2013,11,아시아,캄보디아,34822
2013,11,아시아,튀르키예,14298
2013,11,아시아,이스라엘,2300
2013,11,아시아,몰디브,3851
2013,11,아시아,스리랑카,1224
2013,11,아시아,네팔,1842
2013,12,아시아,일본,182846
2013,12,아시아,중국,276800
2013,12,아시아,베트남,65862
2013,12,아시아,태국,114468
2013,12,아시아,필리핀,96440
2013,12,아시아,홍콩,112707
2013,12,아시아,대만,44732
2013,12,아시아,마카오,46412
2013,12,아시아,싱가포르,35986
2013,12,아시아,말레이시아,25502
2013,12,아시아,인도네시아,29139
2013,12,아시아,캄보디아,52573
2013,12,아시아,튀르키예,13921
2013,12,아시아,이스라엘,1400
2013,12,아시아,몰디브,3521
2013,12,아시아,스리랑카,1154
2013,12,아시아,네팔,1549
2014,1,아시아,일본,255517
2014,1,아시아,중국,294000
2014,1,아시아,베트남,65862
2014,1,아시아,태국,135598
2014,1,아시아,필리핀,118308
2014,1,아시아,홍콩,132777
2014,1,아시아,대만,59517
2014,1,아시아,마카오,59143
2014,1,아시아,싱가포르,59745
2014,1,아시아,말레이시아,42207
2014,1,아시아,인도네시아,33106
2014,1,아시아,캄보디아,77137
2014,1,아시아,라오스,96085
2014,1,아시아,튀르키예,20035
2014,1,아시아,인도,106870
2014,1,아시아,몽골,6112
2014,1,아시아,미얀마,58472
2014,1,아시아,이스라엘,3700
2014,1,아시아,몰디브,2164
2014,1,아시아,스리랑카,1807
2014,1,아시아,부탄,858
2014,1,아시아,요르단,15291
2014,1,아시아,네팔,7166
2014,2,아시아,일본,231502
2014,2,아시아,중국,321100
2014,2,아시아,베트남,86616
2014,2,아시아,태국,100650
2014,2,아시아,필리핀,102523
2014,2,아시아,홍콩,115411
2014,2,아시아,대만,49796
2014,2,아시아,마카오,52427
2014,2,아시아,싱가포르,51930
2014,2,아시아,말레이시아,35443
2014,2,아시아,인도네시아,30182
2014,2,아시아,캄보디아,64116
2014,2,아시아,튀르키예,19046
2014,2,아시아,이스라엘,4800
2014,2,아시아,몰디브,2171
2014,2,아시아,스리랑카,1263
2014,2,아시아,네팔,2360
2014,3,아시아,일본,192078
2014,3,아시아,중국,294500
2014,3,아시아,베트남,69603
2014,3,아시아,태국,79481
2014,3,아시아,필리핀,79408
2014,3,아시아,홍콩,98665
2014,3,아시아,대만,43935
2014,3,아시아,마카오,40625
2014,3,아시아,싱가포르,40995
2014,3,아시아,말레이시아,31364
2014,3,아시아,인도네시아,25711
2014,3,아시아,캄보디아,36463
2014,3,아시아,튀르키예,19768
2014,3,아시아,이스라엘,2500
2014,3,아시아,몰디브,2611
2014,3,아시아,스리랑카,1033
2014,3,아시아,네팔,2067
2014,4,아시아,일본,193998
2014,4,아시아,중국,324800
2014,4,아시아,베트남,60301
2014,4,아시아,태국,77026
2014,4,아시아,필리핀,73984
2014,4,아시아,홍콩,90651
2014,4,아시아,대만,38331
2014,4,아시아,마카오,33975
2014,4,아시아,싱가포르,36247
2014,4,아시아,말레이시아,24739
2014,4,아시아,인도네시아,25379
2014,4,아시아,캄보디아,25558
2014,4,아시아,튀르키예,20917
2014,4,아시아,몽골,9110
2014,4,아시아,이스라엘,1700
2014,4,아시아,몰디브,3428
2014,4,아시아,스리랑카,761
2014,4,아시아,네팔,1706
2014,5,아시아,일본,195263
2014,5,아시아,중국,352000
2014,5,아시아,베트남,56187
2014,5,아시아,태국,74905
2014,5,아시아,필리핀,79054
2014,5,아시아,홍콩,96631
2014,5,아시아,대만,38970
2014,5,아시아,마카오,39798
2014,5,아시아,싱가포르,41946
2014,5,아시아,말레이시아,29449
2014,5,아시아,인도네시아,24351
2014,5,아시아,캄보디아,18120
2014,5,아시아,튀르키예,21772
2014,5,아시아,이스라엘,2300
2014,5,아시아,몰디브,3642
2014,5,아시아,스리랑카,720
2014,5,아시아,네팔,1159
2014,6,아시아,일본,207588
2014,6,아시아,중국,354400
2014,6,아시아,베트남,50650
2014,6,아시아,태국,65534
2014,6,아시아,필리핀,94694
2014,6,아시아,홍콩,99915
2014,6,아시아,대만,34166
2014,6,아시아,마카오,41786
2014,6,아시아,싱가포르,37589
2014,6,아시아,말레이시아,25881
2014,6,아시아,인도네시아,26283
2014,6,아시아,캄보디아,20661
2014,6,아시아,튀르키예,20637
2014,6,아시아,이스라엘,1500
2014,6,아시아,몰디브,3142
2014,6,아시아,스리랑카,889
2014,6,아시아,사이프러스,77
2014,6,아시아,네팔,697
2014,7,아시아,일본,250741
2014,7,아시아,중국,361400
2014,7,아시아,베트남,56450
2014,7,아시아,태국,89189
2014,7,아시아,필리핀,114257
2014,7,아시아,홍콩,110504
2014,7,아시아,대만,37073
2014,7,아시아,마카오,47783
2014,7,아시아,싱가포르,46666
2014,7,아시아,말레이시아,35262
2014,7,아시아,인도네시아,26586
2014,7,아시아,캄보디아,25860
2014,7,아시아,튀르키예,23933
2014,7,아시아,몽골,24148
2014,7,아시아,이스라엘,900
2014,7,아시아,몰디브,2033
2014,7,아시아,스리랑카,1247
2014,7,아시아,네팔,1328
2014,8,아시아,일본,251428
2014,8,아시아,중국,404900
2014,8,아시아,베트남,87457
2014,8,아시아,태국,114458
2014,8,아시아,필리핀,121624
2014,8,아시아,홍콩,128718
2014,8,아시아,대만,44160
2014,8,아시아,마카오,58115
2014,8,아시아,싱가포르,56623
2014,8,아시아,말레이시아,43127
2014,8,아시아,인도네시아,28249
2014,8,아시아,캄보디아,27233
2014,8,아시아,튀르키예,23322
2014,8,아시아,이스라엘,400
2014,8,아시아,몰디브,2146
2014,8,아시아,스리랑카,1109
2014,8,아시아,네팔,1465
2014,9,아시아,일본,217689
2014,9,아시아,중국,369300
2014,9,아시아,베트남,68983
2014,9,아시아,태국,81366
2014,9,아시아,필리핀,82098
2014,9,아시아,홍콩,105395
2014,9,아시아,대만,37870
2014,9,아시아,마카오,46812
2014,9,아시아,싱가포르,39276
2014,9,아시아,말레이시아,27297
2014,9,아시아,인도네시아,24769
2014,9,아시아,캄보디아,21600
2014,9,아시아,튀르키예,21099
2014,9,아시아,이스라엘,800
2014,9,아시아,몰디브,3229
2014,9,아시아,스리랑카,770
2014,9,아시아,네팔,805
2014,10,아시아,일본,249577
2014,10,아시아,중국,413900
2014,10,아시아,베트남,69608
2014,10,아시아,태국,93900
2014,10,아시아,필리핀,92339
2014,10,아시아,홍콩,107141
2014,10,아시아,대만,48419
2014,10,아시아,마카오,45119
2014,10,아시아,싱가포르,44810
2014,10,아시아,말레이시아,30724
2014,10,아시아,인도네시아,29906
2014,10,아시아,캄보디아,28159
2014,10,아시아,튀르키예,22860
2014,10,아시아,몽골,6106
2014,10,아시아,이스라엘,1100
2014,10,아시아,몰디브,3748
2014,10,아시아,스리랑카,1221
2014,10,아시아,네팔,1879
2014,11,아시아,일본,239029
2014,11,아시아,중국,335100
2014,11,아시아,베트남,78129
2014,11,아시아,태국,90281
2014,11,아시아,필리핀,100243
2014,11,아시아,홍콩,98493
2014,11,아시아,대만,48718
2014,11,아시아,마카오,41592
2014,11,아시아,싱가포르,40230
2014,11,아시아,말레이시아,29162
2014,11,아시아,인도네시아,24804
2014,11,아시아,캄보디아,33430
2014,11,아시아,튀르키예,18136
2014,11,아시아,이스라엘,1200
2014,11,아시아,몰디브,2922
2014,11,아시아,스리랑카,1267
2014,11,아시아,네팔,1255
2014,12,아시아,일본,270903
2014,12,아시아,중국,356400
2014,12,아시아,베트남,83123
2014,12,아시아,태국,114105
2014,12,아시아,필리핀,116940
2014,12,아시아,홍콩,114311
2014,12,아시아,대만,50748
2014,12,아시아,마카오,47346
2014,12,아시아,싱가포르,40918
2014,12,아시아,말레이시아,31114
2014,12,아시아,인도네시아,28796
2014,12,아시아,캄보디아,46087
2014,12,아시아,튀르키예,17129
2014,12,아시아,이스라엘,800
2014,12,아시아,몰디브,3660
2014,12,아시아,스리랑카,1325
2014,12,아시아,네팔,1318
2015,1,아시아,일본,358093
2015,1,아시아,중국,367700
2015,1,아시아,베트남,116450
2015,1,아시아,태국,153062
2015,1,아시아,필리핀,147163
2015,1,아시아,홍콩,152049
2015,1,아시아,대만,75534
2015,1,아시아,마카오,68791
2015,1,아시아,싱가포르,71820
2015,1,아시아,말레이시아,55297
2015,1,아시아,인도네시아,38620
2015,1,아시아,캄보디아,73059
2015,1,아시아,라오스,165328
2015,1,아시아,튀르키예,25192
2015,1,아시아,인도,102993
2015,1,아시아,몽골,5497
2015,1,아시아,미얀마,63715
2015,1,아시아,이스라엘,3300
2015,1,아시아,몰디브,2133
2015,1,아시아,스리랑카,1856
2015,1,아시아,부탄,640
2015,1,아시아,요르단,11437
2015,1,아시아,네팔,4097
2015,1,아시아,예멘,74
2015,2,아시아,일본,321576
2015,2,아시아,중국,280200
2015,2,아시아,베트남,145563
2015,2,아시아,태국,117331
2015,2,아시아,필리핀,121218
2015,2,아시아,홍콩,122437
2015,2,아시아,대만,57887
2015,2,아시아,마카오,56240
2015,2,아시아,싱가포르,51415
2015,2,아시아,말레이시아,36515
2015,2,아시아,인도네시아,30938
2015,2,아시아,캄보디아,49616
2015,2,아시아,튀르키예,19917
2015,2,아시아,이스라엘,2600
2015,2,아시아,몰디브,1648
2015,2,아시아,스리랑카,1159
2015,2,아시아,네팔,1054
2015,3,아시아,일본,268156
2015,3,아시아,중국,345000
2015,3,아시아,베트남,90804
2015,3,아시아,태국,100236
2015,3,아시아,필리핀,93099
2015,3,아시아,홍콩,101927
2015,3,아시아,대만,50219
2015,3,아시아,마카오,43613
2015,3,아시아,싱가포르,42872
2015,3,아시아,말레이시아,29366
2015,3,아시아,인도네시아,28565
2015,3,아시아,캄보디아,37222
2015,3,아시아,튀르키예,14165
2015,3,아시아,이스라엘,2100
2015,3,아시아,몰디브,3184
2015,3,아시아,스리랑카,1080
2015,3,아시아,네팔,2381
2015,4,아시아,일본,304619
2015,4,아시아,중국,399500
2015,4,아시아,베트남,85297
2015,4,아시아,태국,86307
2015,4,아시아,필리핀,90465
2015,4,아시아,홍콩,101608
2015,4,아시아,대만,50183
2015,4,아시아,마카오,41215
2015,4,아시아,싱가포르,41602
2015,4,아시아,말레이시아,28773
2015,4,아시아,인도네시아,28747
2015,4,아시아,캄보디아,27746
2015,4,아시아,튀르키예,20352
2015,4,아시아,몽골,9705
2015,4,아시아,이스라엘,2100
2015,4,아시아,몰디브,2565
2015,4,아시아,스리랑카,735
2015,4,아시아,사이프러스,38
2015,4,아시아,네팔,1659
2015,5,아시아,일본,315389
2015,5,아시아,중국,423100
2015,5,아시아,베트남,81557
2015,5,아시아,태국,89584
2015,5,아시아,필리핀,94086
2015,5,아시아,홍콩,119960
2015,5,아시아,대만,54932
2015,5,아시아,마카오,52298
2015,5,아시아,싱가포르,43883
2015,5,아시아,말레이시아,29136
2015,5,아시아,인도네시아,26200
2015,5,아시아,캄보디아,22985
2015,5,아시아,튀르키예,22016
2015,5,아시아,이스라엘,2000
2015,5,아시아,몰디브,3485
2015,5,아시아,스리랑카,840
2015,5,아시아,네팔,708
2015,6,아시아,일본,251504
2015,6,아시아,중국,325700
2015,6,아시아,베트남,72927
2015,6,아시아,태국,91776
2015,6,아시아,필리핀,96954
2015,6,아시아,홍콩,72185
2015,6,아시아,대만,37082
2015,6,아시아,마카오,31406
2015,6,아시아,싱가포르,37193
2015,6,아시아,말레이시아,25926
2015,6,아시아,인도네시아,27224
2015,6,아시아,캄보디아,17282
2015,6,아시아,튀르키예,18488
2015,6,아시아,이스라엘,1500
2015,6,아시아,몰디브,2734
2015,6,아시아,스리랑카,941
2015,6,아시아,네팔,619
2015,7,아시아,일본,343799
2015,7,아시아,중국,344200
2015,7,아시아,베트남,73108
2015,7,아시아,태국,121499
2015,7,아시아,필리핀,119292
2015,7,아시아,홍콩,85371
2015,7,아시아,대만,45530
2015,7,아시아,마카오,37050
2015,7,아시아,싱가포르,48375
2015,7,아시아,말레이시아,37299
2015,7,아시아,인도네시아,28583
2015,7,아시아,캄보디아,24129
2015,7,아시아,튀르키예,22529
2015,7,아시아,몽골,26038
2015,7,아시아,이스라엘,1400
2015,7,아시아,몰디브,2084
2015,7,아시아,스리랑카,1447
2015,7,아시아,네팔,870
2015,8,아시아,일본,390971
2015,8,아시아,중국,428000
2015,8,아시아,베트남,104146
2015,8,아시아,태국,137404
2015,8,아시아,필리핀,139472
2015,8,아시아,홍콩,99479
2015,8,아시아,대만,54563
2015,8,아시아,마카오,43710
2015,8,아시아,싱가포르,60468
2015,8,아시아,말레이시아,42512
2015,8,아시아,인도네시아,29050
2015,8,아시아,캄보디아,25977
2015,8,아시아,튀르키예,19690
2015,8,아시아,이스라엘,1100
2015,8,아시아,몰디브,2077
2015,8,아시아,스리랑카,1272
2015,8,아시아,네팔,885
2015,9,아시아,일본,301645
2015,9,아시아,중국,373300
2015,9,아시아,베트남,80199
2015,9,아시아,태국,94249
2015,9,아시아,필리핀,95386
2015,9,아시아,홍콩,89304
2015,9,아시아,대만,46989
2015,9,아시아,마카오,36223
2015,9,아시아,싱가포르,39063
2015,9,아시아,말레이시아,27014
2015,9,아시아,인도네시아,25392
2015,9,아시아,캄보디아,18676
2015,9,아시아,튀르키예,16778
2015,9,아시아,이스라엘,2000
2015,9,아시아,몰디브,2108
2015,9,아시아,스리랑카,1000
2015,9,아시아,네팔,886
2015,10,아시아,일본,370842
2015,10,아시아,중국,447400
2015,10,아시아,베트남,86775
2015,10,아시아,태국,108923
2015,10,아시아,필리핀,102057
2015,10,아시아,홍콩,105959
2015,10,아시아,대만,60241
2015,10,아시아,마카오,42671
2015,10,아시아,싱가포르,50582
2015,10,아시아,말레이시아,32190
2015,10,아시아,인도네시아,30636
2015,10,아시아,캄보디아,27189
2015,10,아시아,튀르키예,18328
2015,10,아시아,몽골,5973
2015,10,아시아,이스라엘,2100
2015,10,아시아,몰디브,3704
2015,10,아시아,스리랑카,1106
2015,10,아시아,네팔,1364
2015,11,아시아,일본,359845
2015,11,아시아,중국,370700
2015,11,아시아,베트남,100782
2015,11,아시아,태국,123303
2015,11,아시아,필리핀,105330
2015,11,아시아,홍콩,111738
2015,11,아시아,대만,59548
2015,11,아시아,마카오,46071
2015,11,아시아,싱가포르,44988
2015,11,아시아,말레이시아,34200
2015,11,아시아,인도네시아,31619
2015,11,아시아,캄보디아,28625
2015,11,아시아,튀르키예,13595
2015,11,아시아,이스라엘,1300
2015,11,아시아,몰디브,4521
2015,11,아시아,스리랑카,1542
2015,11,아시아,네팔,1931
2015,12,아시아,일본,415656
2015,12,아시아,중국,339600
2015,12,아시아,베트남,114741
2015,12,아시아,태국,149315
2015,12,아시아,필리핀,135156
2015,12,아시아,홍콩,123169
2015,12,아시아,대만,69962
2015,12,아시아,마카오,54856
2015,12,아시아,싱가포르,44821
2015,12,아시아,말레이시아,42933
2015,12,아시아,인도네시아,28155
2015,12,아시아,캄보디아,42753
2015,12,아시아,튀르키예,11530
2015,12,아시아,이스라엘,1100
2015,12,아시아,몰디브,2758
2015,12,아시아,스리랑카,1395
2015,12,아시아,네팔,1658
2016,1,아시아,일본,514889
2016,1,아시아,중국,4762163
2016,1,아시아,베트남,149330
2016,1,아시아,태국,174970
2016,1,아시아,필리핀,147165
2016,1,아시아,홍콩,151366
2016,1,아시아,대만,85991
2016,1,아시아,마카오,69223
2016,1,아시아,싱가포르,74180
2016,1,아시아,말레이시아,61933
2016,1,아시아,인도네시아,35636
2016,1,아시아,캄보디아,59945
2016,1,아시아,라오스,173260
2016,1,아시아,튀르키예,13773
2016,1,아시아,인도,111076
2016,1,아시아,몽골,5353
2016,1,아시아,미얀마,64397
2016,1,아시아,이스라엘,3300
2016,1,아시아,몰디브,1896
2016,1,아시아,스리랑카,2105
2016,1,아시아,부탄,1035
2016,1,아시아,요르단,9654
2016,1,아시아,네팔,4053
2016,2,아시아,일본,490845
2016,2,아시아,베트남,142234
2016,2,아시아,태국,147688
2016,2,아시아,필리핀,137598
2016,2,아시아,홍콩,132530
2016,2,아시아,대만,76563
2016,2,아시아,마카오,63013
2016,2,아시아,싱가포르,57595
2016,2,아시아,말레이시아,47349
2016,2,아시아,인도네시아,31609
2016,2,아시아,캄보디아,43764
2016,2,아시아,튀르키예,11399
2016,2,아시아,이스라엘,4300
2016,2,아시아,몰디브,1706
2016,2,아시아,스리랑카,1322
2016,2,아시아,사이프러스,12
2016,2,아시아,네팔,2058
2016,3,아시아,일본,374057
2016,3,아시아,베트남,116593
2016,3,아시아,태국,103289
2016,3,아시아,필리핀,98781
2016,3,아시아,홍콩,99443
2016,3,아시아,대만,56897
2016,3,아시아,마카오,41675
2016,3,아시아,싱가포르,40959
2016,3,아시아,말레이시아,30563
2016,3,아시아,인도네시아,26103
2016,3,아시아,캄보디아,27839
2016,3,아시아,튀르키예,8830
2016,3,아시아,이스라엘,2000
2016,3,아시아,몰디브,1981
2016,3,아시아,스리랑카,1194
2016,3,아시아,네팔,1798
2016,4,아시아,일본,353660
2016,4,아시아,베트남,111154
2016,4,아시아,태국,95785
2016,4,아시아,필리핀,98052
2016,4,아시아,홍콩,107349
2016,4,아시아,대만,62869
2016,4,아시아,마카오,43661
2016,4,아시아,싱가포르,41356
2016,4,아시아,말레이시아,31218
2016,4,아시아,인도네시아,27989
2016,4,아시아,캄보디아,22386
2016,4,아시아,튀르키예,8438
2016,4,아시아,몽골,11093
2016,4,아시아,이스라엘,2400
2016,4,아시아,몰디브,2169
2016,4,아시아,스리랑카,749
2016,4,아시아,사이프러스,40
2016,4,아시아,네팔,1498
2016,5,아시아,일본,302088
2016,5,아시아,베트남,111952
2016,5,아시아,태국,96261
2016,5,아시아,필리핀,94736
2016,5,아시아,홍콩,110221
2016,5,아시아,대만,64472
2016,5,아시아,마카오,48109
2016,5,아시아,싱가포르,44932
2016,5,아시아,말레이시아,29293
2016,5,아시아,인도네시아,26859
2016,5,아시아,캄보디아,17508
2016,5,아시아,튀르키예,9516
2016,5,아시아,이스라엘,2200
2016,5,아시아,몰디브,2995
2016,5,아시아,스리랑카,914
2016,5,아시아,네팔,977
2016,6,아시아,일본,347365
2016,6,아시아,베트남,109806
2016,6,아시아,태국,107506
2016,6,아시아,필리핀,109786
2016,6,아시아,홍콩,107843
2016,6,아시아,대만,61826
2016,6,아시아,마카오,46957
2016,6,아시아,싱가포르,43766
2016,6,아시아,말레이시아,27667
2016,6,아시아,인도네시아,26084
2016,6,아시아,캄보디아,21556
2016,6,아시아,튀르키예,10441
2016,6,아시아,이스라엘,2400
2016,6,아시아,몰디브,2309
2016,6,아시아,스리랑카,909
2016,6,아시아,네팔,948
2016,7,아시아,일본,447008
2016,7,아시아,베트남,116960
2016,7,아시아,태국,134310
2016,7,아시아,필리핀,142793
2016,7,아시아,홍콩,112283
2016,7,아시아,대만,71654
2016,7,아시아,마카오,51992
2016,7,아시아,싱가포르,54700
2016,7,아시아,말레이시아,34429
2016,7,아시아,인도네시아,31502
2016,7,아시아,캄보디아,25272
2016,7,아시아,튀르키예,9627
2016,7,아시아,몽골,33990
2016,7,아시아,이스라엘,2000
2016,7,아시아,몰디브,2063
2016,7,아시아,스리랑카,1231
2016,7,아시아,사이프러스,23
2016,7,아시아,네팔,1796
2016,8,아시아,일본,458927
2016,8,아시아,베트남,147028
2016,8,아시아,태국,140804
2016,8,아시아,필리핀,147588
2016,8,아시아,홍콩,117856
2016,8,아시아,대만,78232
2016,8,아시아,마카오,57739
2016,8,아시아,싱가포르,62018
2016,8,아시아,말레이시아,42117
2016,8,아시아,인도네시아,30940
2016,8,아시아,캄보디아,25410
2016,8,아시아,튀르키예,6590
2016,8,아시아,이스라엘,1400
2016,8,아시아,몰디브,1852
2016,8,아시아,스리랑카,1296
2016,8,아시아,사이프러스,24
2016,8,아시아,네팔,2169
2016,9,아시아,일본,430614
2016,9,아시아,베트남,128911
2016,9,아시아,태국,107890
2016,9,아시아,필리핀,115147
2016,9,아시아,홍콩,117028
2016,9,아시아,대만,72247
2016,9,아시아,마카오,55075
2016,9,아시아,싱가포르,37742
2016,9,아시아,말레이시아,29565
2016,9,아시아,인도네시아,26543
2016,9,아시아,캄보디아,20202
2016,9,아시아,튀르키예,7334
2016,9,아시아,이스라엘,2600
2016,9,아시아,몰디브,2339
2016,9,아시아,스리랑카,1001
2016,9,아시아,사이프러스,22
2016,9,아시아,네팔,1924
2016,10,아시아,일본,449555
2016,10,아시아,베트남,123052
2016,10,아시아,태국,99409
2016,10,아시아,필리핀,112508
2016,10,아시아,홍콩,115663
2016,10,아시아,대만,74210
2016,10,아시아,마카오,52104
2016,10,아시아,싱가포르,34346
2016,10,아시아,말레이시아,34025
2016,10,아시아,인도네시아,26869
2016,10,아시아,캄보디아,24164
2016,10,아시아,튀르키예,6746
2016,10,아시아,몽골,7151
2016,10,아시아,이스라엘,2200
2016,10,아시아,몰디브,3937
2016,10,아시아,스리랑카,1173
2016,10,아시아,사이프러스,13
2016,10,아시아,네팔,2617
2016,11,아시아,일본,426918
2016,11,아시아,베트남,132698
2016,11,아시아,태국,114745
2016,11,아시아,필리핀,127547
2016,11,아시아,홍콩,126748
2016,11,아시아,대만,82583
2016,11,아시아,마카오,62009
2016,11,아시아,싱가포르,36314
2016,11,아시아,말레이시아,33975
2016,11,아시아,인도네시아,26880
2016,11,아시아,캄보디아,27507
2016,11,아시아,튀르키예,6325
2016,11,아시아,이스라엘,2100
2016,11,아시아,몰디브,3527
2016,11,아시아,스리랑카,1386
2016,11,아시아,네팔,2538
2016,12,아시아,일본,494376
2016,12,아시아,베트남,154165
2016,12,아시아,태국,141561
2016,12,아시아,필리핀,143380
2016,12,아시아,홍콩,137010
2016,12,아시아,대만,99868
2016,12,아시아,마카오,70706
2016,12,아시아,싱가포르,38601
2016,12,아시아,말레이시아,42305
2016,12,아시아,인도네시아,26873
2016,12,아시아,캄보디아,41641
2016,12,아시아,튀르키예,7885
2016,12,아시아,이스라엘,1400
2016,12,아시아,몰디브,2806
2016,12,아시아,스리랑카,1240
2016,12,아시아,사이프러스,33
2016,12,아시아,네팔,2795
2017,1,아시아,일본,625415
2017,1,아시아,중국,3854869
2017,1,아시아,베트남,171932
2017,1,아시아,태국,171485
2017,1,아시아,필리핀,154367
2017,1,아시아,홍콩,152165
2017,1,아시아,대만,112321
2017,1,아시아,마카오,81448
2017,1,아시아,싱가포르,60247
2017,1,아시아,말레이시아,53139
2017,1,아시아,인도네시아,36221
2017,1,아시아,캄보디아,57684
2017,1,아시아,라오스,170571
2017,1,아시아,튀르키예,9524
2017,1,아시아,인도,142383
2017,1,아시아,몽골,6184
2017,1,아시아,미얀마,65829
2017,1,아시아,이스라엘,4100
2017,1,아시아,몰디브,1945
2017,1,아시아,스리랑카,1843
2017,1,아시아,부탄,6048
2017,1,아시아,요르단,13999
2017,1,아시아,네팔,4579
2017,2,아시아,일본,600018
2017,2,아시아,베트남,192572
2017,2,아시아,태국,163559
2017,2,아시아,필리핀,150685
2017,2,아시아,홍콩,153906
2017,2,아시아,대만,94836
2017,2,아시아,마카오,82764
2017,2,아시아,싱가포르,60174
2017,2,아시아,말레이시아,41699
2017,2,아시아,인도네시아,35616
2017,2,아시아,캄보디아,43815
2017,2,아시아,튀르키예,8695
2017,2,아시아,이스라엘,5300
2017,2,아시아,몰디브,2308
2017,2,아시아,스리랑카,1569
2017,2,아시아,네팔,3585
2017,3,아시아,일본,488349
2017,3,아시아,베트남,162960
2017,3,아시아,태국,128234
2017,3,아시아,필리핀,135813
2017,3,아시아,홍콩,124686
2017,3,아시아,대만,87067
2017,3,아시아,마카오,65393
2017,3,아시아,싱가포르,43942
2017,3,아시아,말레이시아,35802
2017,3,아시아,인도네시아,30953
2017,3,아시아,캄보디아,26243
2017,3,아시아,튀르키예,8483
2017,3,아시아,이스라엘,3900
2017,3,아시아,몰디브,2059
2017,3,아시아,스리랑카,1193
2017,3,아시아,네팔,2810
2017,4,아시아,일본,554627
2017,4,아시아,베트남,174373
2017,4,아시아,태국,116421
2017,4,아시아,필리핀,117074
2017,4,아시아,홍콩,115509
2017,4,아시아,대만,84460
2017,4,아시아,마카오,64924
2017,4,아시아,싱가포르,48829
2017,4,아시아,말레이시아,30415
2017,4,아시아,인도네시아,36376
2017,4,아시아,캄보디아,21876
2017,4,아시아,튀르키예,9897
2017,4,아시아,몽골,17444
2017,4,아시아,이스라엘,2900
2017,4,아시아,몰디브,3254
2017,4,아시아,스리랑카,886
2017,4,아시아,네팔,2436
2017,5,아시아,일본,558892
2017,5,아시아,베트남,187359
2017,5,아시아,태국,112220
2017,5,아시아,필리핀,128691
2017,5,아시아,홍콩,119454
2017,5,아시아,대만,79569
2017,5,아시아,마카오,72205
2017,5,아시아,싱가포르,52762
2017,5,아시아,말레이시아,27947
2017,5,아시아,인도네시아,34092
2017,5,아시아,캄보디아,20119
2017,5,아시아,튀르키예,9467
2017,5,아시아,이스라엘,3700
2017,5,아시아,몰디브,3154
2017,5,아시아,스리랑카,1003
2017,5,아시아,네팔,1746
2017,6,아시아,일본,568877
2017,6,아시아,베트남,177061
2017,6,아시아,태국,133734
2017,6,아시아,필리핀,108455
2017,6,아시아,홍콩,114082
2017,6,아시아,대만,72021
2017,6,아시아,마카오,66758
2017,6,아시아,싱가포르,49487
2017,6,아시아,말레이시아,29460
2017,6,아시아,인도네시아,35093
2017,6,아시아,캄보디아,20573
2017,6,아시아,튀르키예,9786
2017,6,아시아,이스라엘,2600
2017,6,아시아,몰디브,2432
2017,6,아시아,스리랑카,952
2017,6,아시아,네팔,1867
2017,7,아시아,일본,644026
2017,7,아시아,베트남,193569
2017,7,아시아,태국,152515
2017,7,아시아,필리핀,132135
2017,7,아시아,홍콩,114491
2017,7,아시아,대만,71076
2017,7,아시아,마카오,74129
2017,7,아시아,싱가포르,58326
2017,7,아시아,말레이시아,42349
2017,7,아시아,인도네시아,44793
2017,7,아시아,캄보디아,25091
2017,7,아시아,튀르키예,12059
2017,7,아시아,몽골,42500
2017,7,아시아,이스라엘,2000
2017,7,아시아,몰디브,1856
2017,7,아시아,스리랑카,1454
2017,7,아시아,네팔,1981
2017,8,아시아,일본,620904
2017,8,아시아,베트남,240985
2017,8,아시아,태국,164001
2017,8,아시아,필리핀,141869
2017,8,아시아,홍콩,124162
2017,8,아시아,대만,75692
2017,8,아시아,마카오,75548
2017,8,아시아,싱가포르,60957
