대표상품코드,판매상품코드,출발일자,요일,항공사,정상가격,성인가격,잔여좌석수,기준판매코드,기본상품명,호텔명,숙박일수,방문도시,호텔등급,상품구분,브랜드,성인가격_상세,아동가격_상세,가이드경비(USD),쇼핑횟수,일정상세
MAV1814,AVB225260530KEH,20260530,토,대한항공,,1519000,7,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260530LJH,20260530,토,진에어,,1649000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB2252605307CH,20260530,토,제주항공,,1069000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB525260530TW8,20260530,토,티웨이항공,,789000,16,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260531VJH,20260531,일,비엣젯항공,,479000,4,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260531VNH,20260531,일,베트남항공,,669000,0,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260531BXH,20260531,일,에어부산,,699000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260531WE8,20260531,일,파라타 항공,,1149000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260531TWH,20260531,일,티웨이항공,,499000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260531RSH,20260531,일,에어서울,,1069000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260531KEH,20260531,일,대한항공,,1299000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260531LJH,20260531,일,진에어,,889000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB2252605317CH,20260531,일,제주항공,,1079000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB525260531TWH,20260531,일,티웨이항공,,529000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB525260531TW8,20260531,일,티웨이항공,,1249000,16,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260601VJH,20260601,월,비엣젯항공,,479000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260601BXH,20260601,월,에어부산,,699000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260601TWH,20260601,월,티웨이항공,,509000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260601RSH,20260601,월,에어서울,,619000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260601KEH,20260601,월,대한항공,,849000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB2252606017CH,20260601,월,제주항공,,1079000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260602VJH,20260602,화,비엣젯항공,,479000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260602VNH,20260602,화,베트남항공,,659000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260602BXH,20260602,화,에어부산,,699000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260602TWH,20260602,화,티웨이항공,,649000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB525260602RFH,20260602,화,에어로케이,,1029000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260602RSH,20260602,화,에어서울,,959000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260602LJH,20260602,화,진에어,,1309000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB2252606027CH,20260602,화,제주항공,,1079000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260603BXH,20260603,수,에어부산,,909000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260603WEH,20260603,수,파라타 항공,,729000,3,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB525260603RFH,20260603,수,에어로케이,,979000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260603RSH,20260603,수,에어서울,,1269000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260603LJH,20260603,수,진에어,,1519000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB2252606037CH,20260603,수,제주항공,,1109000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB525260603TWH,20260603,수,티웨이항공,,899000,16,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260604VJH,20260604,목,비엣젯항공,,679000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260604BXH,20260604,목,에어부산,,749000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260604WEH,20260604,목,파라타 항공,,569000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260604TWH,20260604,목,티웨이항공,,609000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260604RSH,20260604,목,에어서울,,1109000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260604LJH,20260604,목,진에어,,819000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB2252606047CH,20260604,목,제주항공,,1109000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB525260604TWH,20260604,목,티웨이항공,,719000,16,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260605VJH,20260605,금,비엣젯항공,,679000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260605BXH,20260605,금,에어부산,,529000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260605TWH,20260605,금,티웨이항공,,549000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB525260605RF8,20260605,금,에어로케이,,589000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260605RSH,20260605,금,에어서울,,889000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260605LJH,20260605,금,진에어,,1239000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB2252606057CH,20260605,금,제주항공,,1039000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260606VJH,20260606,토,비엣젯항공,,659000,8,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260606VNH,20260606,토,베트남항공,,659000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
MAV1814,AVB225260606BXH,20260606,토,에어부산,,509000,10,AVB225260325ZEH,나트랑 자유여행 5일 #하바나호텔/디럭스오션뷰 #시내중심5성호텔 #호텔조식 #공항-＞호텔 편도 픽업,"하바나호텔/디럭스오션뷰, 시내중심5성호텔, 공항-＞호텔 편도 픽업",3,나트랑,5,단체,브랜드미적용,919000,897000,,0,"나트랑 시내 중심에 위치하여, 주요 관광지와 접근성이 좋은 하바나 호텔과 왕복 항공권이 결합된  자유여행 상품입니다."
