연도,월,ICAO,IATA,항공사명,공항,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg),국가,도시,지역,여객_계
2025,1,CKS,K4,칼리타항공,CGO,정기,화물,0,0,0,0,0,0,0,중국,정저우,아시아,
2025,1,CKS,K4,칼리타항공,CGO,부정기,화물,0,0,0,0,0,0,0,중국,정저우,아시아,
2025,1,CKS,K4,칼리타항공,HKG,정기,화물,0,0,0,229613,0,0,0,홍콩,홍콩,아시아,
2025,1,CKS,K4,칼리타항공,HKG,부정기,화물,0,0,0,103701,0,0,0,홍콩,홍콩,아시아,
2025,1,CKS,K4,칼리타항공,ANC,정기,화물,0,0,0,0,0,0,0,미국,앵커리지,미주,
2025,1,CKS,K4,칼리타항공,ANC,부정기,화물,0,0,0,0,0,0,0,미국,앵커리지,미주,
2025,1,CKS,K4,칼리타항공,CVG,정기,화물,0,0,0,357233,0,0,0,미국,헤브론,미주,
2025,1,CKS,K4,칼리타항공,LAX,정기,화물,0,0,0,0,0,0,0,미국,로스앤젤레스,미주,
2025,1,CLX,CV,카고룩스항공,TPE,정기,화물,0,0,0,67616,0,0,0,대만,타이베이,아시아,
2025,1,CLX,CV,카고룩스항공,LUX,정기,화물,0,0,0,804394,0,0,0,룩셈부르크,룩셈부르크,유럽,
2025,1,CLX,CV,카고룩스항공,ASB,정기,화물,0,0,0,0,0,0,0,투르크메니스탄,아시가바트,아시아,
2025,1,CPA,CX,캐세이퍼시픽항공,HKG,정기,화물,0,0,0,222169,0,232,0,홍콩,홍콩,아시아,
2025,1,CPA,CX,캐세이퍼시픽항공,HKG,정기,여객,32180,81,429,510717,0,14986,566556,홍콩,홍콩,아시아,
2025,1,CQH,9C,춘추항공,PVG,정기,여객,3041,0,3,0,0,1796,34258,중국,상하이,아시아,
2025,1,CQH,9C,춘추항공,SJW,정기,여객,323,3,0,0,0,0,3745,중국,스자좡,아시아,
2025,1,CQH,9C,춘추항공,YTY,정기,여객,1208,3,6,0,0,0,15401,중국,양저우,아시아,
2025,1,CRK,HX,홍콩항공,HKG,정기,여객,10974,22,154,15944,0,0,114354,홍콩,홍콩,아시아,
2025,1,CSC,3U,사천항공,TFU,정기,여객,1688,15,29,4910,0,0,25087,중국,청두,아시아,
2025,1,CSH,FM,상하이 항공,PVG,정기,여객,4476,6,106,57,0,0,89208,중국,상하이,아시아,
2025,1,CSN,CZ,중국남방항공,CAN,정기,여객,13009,53,83,8570,0,5535,219090,중국,광저우,아시아,
2025,1,CSN,CZ,중국남방항공,CGO,정기,여객,1689,4,52,0,0,0,26186,중국,정저우,아시아,
2025,1,CSN,CZ,중국남방항공,CGQ,정기,여객,4562,21,53,255,0,5411,67610,중국,창춘,아시아,
2025,1,CSN,CZ,중국남방항공,CSX,정기,여객,704,4,5,0,0,0,10424,중국,창사,아시아,
2025,1,CSN,CZ,중국남방항공,DLC,정기,여객,12004,41,177,6848,0,16881,158252,중국,다롄,아시아,
2025,1,CSN,CZ,중국남방항공,HRB,정기,여객,4077,14,82,0,0,5423,58549,중국,하얼빈,아시아,
2025,1,CSN,CZ,중국남방항공,MDG,정기,여객,2820,14,8,0,0,0,41103,중국,무단장,아시아,
2025,1,CSN,CZ,중국남방항공,PKX,정기,여객,4954,17,45,8885,0,0,81101,중국,베이징,아시아,
2025,1,CSN,CZ,중국남방항공,PVG,정기,여객,9444,12,187,7892,0,4712,119072,중국,상하이,아시아,
2025,1,CSN,CZ,중국남방항공,SHE,정기,여객,7902,24,237,8732,0,4186,122214,중국,선양,아시아,
2025,1,CSN,CZ,중국남방항공,SZX,정기,여객,4405,16,9,131,0,0,60920,중국,선전,아시아,
2025,1,CSN,CZ,중국남방항공,YNJ,정기,여객,4700,27,16,0,0,0,63512,중국,옌지,아시아,
2025,1,CSS,O3,슌펑(순풍) 항공,EHU,정기,화물,0,0,0,55600,0,0,0,중국,어청구,아시아,
2025,1,CSZ,ZH,심천항공,SZX,정기,여객,6827,16,64,5987,0,0,95777,중국,선전,아시아,
2025,1,CSZ,ZH,심천항공,WUX,정기,여객,1631,4,8,0,0,0,21572,중국,우시,아시아,
2025,1,CTJ,HT,천진에어카고,TNA,부정기,화물,0,0,0,2228,0,0,0,중국,지난,아시아,
2025,1,CTJ,HT,천진에어카고,WHA,부정기,화물,0,0,0,1512,0,0,0,중국,우후,아시아,
2025,1,CXA,MF,중국하문항공,FOC,정기,여객,1704,7,88,115,0,0,29108,중국,푸저우,아시아,
2025,1,CXA,MF,중국하문항공,XMN,정기,여객,3490,12,43,13453,0,0,54146,중국,샤먼,아시아,
2025,1,CYZ,CF,중국우정항공,XIY,정기,화물,0,0,0,133209,0,0,0,중국,시안,아시아,
2025,1,CYZ,CF,중국우정항공,YNZ,부정기,화물,0,0,0,1238,0,0,0,중국,옌청,아시아,
2025,1,DAL,DL,델타항공,ATL,정기,여객,8259,28,7232,510738,0,0,454460,미국,애틀랜타,미주,
2025,1,DAL,DL,델타항공,DTW,정기,여객,3466,14,4710,333323,0,0,232940,미국,디트로이트,미주,
2025,1,DAL,DL,델타항공,LAS,정기,여객,742,0,171,16730,0,0,18520,미국,라스베이거스,미주,
2025,1,DAL,DL,델타항공,MSP,정기,여객,3129,15,4514,305453,0,0,207420,미국,미니애폴리스,미주,
2025,1,DAL,DL,델타항공,SEA,정기,여객,3757,19,4922,241505,0,0,239180,미국,시애틀,미주,
2025,1,DLH,LH,루프트한자항공,FRA,정기,여객,5785,15,213,91682,0,3418,123176,독일,프랑크푸르트,유럽,
2025,1,DLH,LH,루프트한자항공,MUC,정기,여객,7103,12,231,208272,0,4193,141664,독일,뮌헨,유럽,
2025,1,EOK,RF,에어로케이,NRT,정기,여객,5087,4,5,0,0,0,40998,일본,도쿄,아시아,
2025,1,EOK,RF,에어로케이,BAR,부정기,여객,200,0,0,0,0,0,2066,중국,칭하이,아시아,
2025,1,EOK,RF,에어로케이,KHH,부정기,여객,855,0,0,0,0,0,10346,대만,가오슝,아시아,
2025,1,EOK,RF,에어로케이,CXR,정기,여객,2601,17,1,0,0,0,22218,베트남,나트랑,아시아,
2025,1,EOK,RF,에어로케이,HAN,정기,여객,4814,5,4,0,0,0,54145,베트남,하노이,아시아,
2025,1,EOK,RF,에어로케이,CRK,부정기,여객,536,4,0,0,0,0,3820,필리핀,앙헬레스,아시아,
2025,1,ESR,ZE,이스타 항공,CTS,정기,여객,10308,9,16,0,0,0,101855,일본,삿포로,아시아,
2025,1,ESR,ZE,이스타 항공,FUK,정기,여객,10976,36,2,0,0,0,82811,일본,후쿠오카,아시아,
2025,1,ESR,ZE,이스타 항공,KIX,정기,여객,15840,16,7,0,0,0,136978,일본,오사카,아시아,
2025,1,ESR,ZE,이스타 항공,NRT,정기,여객,16891,29,10,0,0,0,147795,일본,도쿄,아시아,
2025,1,ESR,ZE,이스타 항공,OKA,정기,여객,5216,73,0,0,0,0,41924,일본,오키나와,아시아,
2025,1,ESR,ZE,이스타 항공,TKS,정기,여객,1871,3,1,0,0,0,11244,일본,도쿠시마,아시아,
2025,1,ESR,ZE,이스타 항공,TPE,정기,여객,2902,1,0,0,0,0,24795,대만,타이베이,아시아,
2025,1,ESR,ZE,이스타 항공,TPE,부정기,여객,1695,8,1,0,0,0,18985,대만,타이베이,아시아,
2025,1,ESR,ZE,이스타 항공,CXR,정기,여객,10190,48,5,0,0,0,89575,베트남,나트랑,아시아,
2025,1,ESR,ZE,이스타 항공,DAD,정기,여객,5497,13,2,0,0,0,45848,베트남,다낭,아시아,
2025,1,ESR,ZE,이스타 항공,DAD,부정기,여객,1184,4,0,0,0,0,9883,베트남,다낭,아시아,
2025,1,ESR,ZE,이스타 항공,PQC,정기,여객,5229,34,3,0,0,0,48604,베트남,푸꾸옥,아시아,
2025,1,ESR,ZE,이스타 항공,BKK,정기,여객,5557,5,25,1925,0,0,58949,태국,방콕,아시아,
2025,1,ESR,ZE,이스타 항공,CNX,정기,여객,5481,11,11,0,0,0,57243,태국,치앙마이,아시아,
2025,1,ETD,EY,에티하드 항공,AUH,정기,여객,11471,32,357,562511,2332,0,221969,아랍에미레이트,아부다비,아시아,
2025,1,ETH,ET,에티오피아 항공,NRT,정기,여객,2002,7,15,0,0,0,27969,일본,도쿄,아시아,
2025,1,ETH,ET,에티오피아 항공,HKG,정기,화물,0,0,0,205912,0,0,0,홍콩,홍콩,아시아,
2025,1,ETH,ET,에티오피아 항공,ADD,정기,여객,3055,6,274,106331,0,0,114394,이디오피아,아디스아바바,아프리카,
2025,1,EVA,BR,에바항공,KHH,정기,여객,7026,31,126,2997,0,0,124070,대만,가오슝,아시아,
2025,1,EVA,BR,에바항공,TPE,정기,여객,16691,67,283,409560,0,0,286253,대만,타이베이,아시아,
2025,1,FDX,FX,FedEX항공,KIX,정기,화물,0,0,0,18219,3268,0,0,일본,오사카,아시아,
2025,1,FDX,FX,FedEX항공,NRT,정기,화물,0,0,0,0,0,0,0,일본,도쿄,아시아,
2025,1,FDX,FX,FedEX항공,CAN,정기,화물,0,0,0,894815,107557,0,0,중국,광저우,아시아,
2025,1,FDX,FX,FedEX항공,PEK,정기,화물,0,0,0,5257,30065,0,0,중국,베이징,아시아,
2025,1,FDX,FX,FedEX항공,PVG,정기,화물,0,0,0,86585,220,0,0,중국,상하이,아시아,
2025,1,FDX,FX,FedEX항공,SZX,정기,화물,0,0,0,7740,66218,0,0,중국,선전,아시아,
2025,1,FDX,FX,FedEX항공,TPE,정기,화물,0,0,0,0,0,0,0,대만,타이베이,아시아,
2025,1,FDX,FX,FedEX항공,HKG,정기,화물,0,0,0,44906,464894,0,0,홍콩,홍콩,아시아,
2025,1,FDX,FX,FedEX항공,SIN,정기,화물,0,0,0,0,0,0,0,싱가포르,싱가포르,아시아,
2025,1,FDX,FX,FedEX항공,CRK,정기,화물,0,0,0,0,0,0,0,필리핀,앙헬레스,아시아,
2025,1,FDX,FX,FedEX항공,MNL,정기,화물,0,0,0,0,0,0,0,필리핀,마닐라,아시아,
2025,1,FDX,FX,FedEX항공,ANC,정기,화물,0,0,0,923129,393789,0,0,미국,앵커리지,미주,
2025,1,FDX,FX,FedEX항공,EWR,정기,화물,0,0,0,0,0,0,0,미국,뉴어크,미주,
2025,1,FDX,FX,FedEX항공,IND,정기,화물,0,0,0,0,0,0,0,미국,인디애나폴리스,미주,
2025,1,FDX,FX,FedEX항공,MEM,정기,화물,0,0,0,9200,0,0,0,미국,멤피스,미주,
2025,1,FDX,FX,FedEX항공,OAK,정기,화물,0,0,0,0,0,0,0,미국,오클랜드,미주,
2025,1,FDX,FX,FedEX항공,STN,정기,화물,0,0,0,0,0,0,0,영국,런던,유럽,
2025,1,FDX,FX,FedEX항공,CDG,정기,화물,0,0,0,0,0,0,0,프랑스,파리,유럽,
2025,1,FIN,AY,핀에어,HEL,정기,여객,6399,28,612,346678,0,0,140352,핀란드,헬싱키,유럽,
2025,1,GCR,GS,톈진(천진) 에어라인,TSN,정기,여객,1281,2,3,0,0,0,18401,중국,톈진,아시아,
2025,1,GEC,LH,루프트한자항공,FRA,정기,화물,0,0,0,289790,0,4644,0,독일,프랑크푸르트,유럽,
2025,1,GIA,GA,가루다 인도네시아항공,CGK,정기,여객,7422,32,137,185148,0,18365,178566,인도네시아,자카르타,아시아,
2025,1,GIA,GA,가루다 인도네시아항공,DPS,정기,여객,6672,24,105,99453,0,14725,109370,인도네시아,덴파사르,아시아,
2025,1,GTI,5Y,아틀라스항공,NRT,정기,화물,0,0,0,0,0,0,0,일본,도쿄,아시아,
2025,1,GTI,5Y,아틀라스항공,CGO,정기,화물,0,0,0,26164,0,0,0,중국,정저우,아시아,
2025,1,GTI,5Y,아틀라스항공,CKG,정기,화물,0,0,0,29408,0,0,0,중국,충칭,아시아,
2025,1,GTI,5Y,아틀라스항공,CKG,부정기,화물,0,0,0,0,0,0,0,중국,충칭,아시아,
2025,1,GTI,5Y,아틀라스항공,EHU,정기,화물,0,0,0,30615,0,0,0,중국,어청구,아시아,
2025,1,GTI,5Y,아틀라스항공,EHU,부정기,화물,0,0,0,0,0,0,0,중국,어청구,아시아,
2025,1,GTI,5Y,아틀라스항공,PVG,정기,화물,0,0,0,55336,0,0,0,중국,상하이,아시아,
2025,1,GTI,5Y,아틀라스항공,XMN,정기,화물,0,0,0,0,0,0,0,중국,샤먼,아시아,
2025,1,GTI,5Y,아틀라스항공,XMN,부정기,화물,0,0,0,0,0,0,0,중국,샤먼,아시아,
2025,1,GTI,5Y,아틀라스항공,HKG,정기,화물,0,0,0,71482,0,0,0,홍콩,홍콩,아시아,
2025,1,GTI,5Y,아틀라스항공,HKG,부정기,화물,0,0,0,946,0,0,0,홍콩,홍콩,아시아,
2025,1,GTI,5Y,아틀라스항공,HAN,정기,화물,0,0,0,0,0,0,0,베트남,하노이,아시아,
2025,1,GTI,5Y,아틀라스항공,HAN,부정기,화물,0,0,0,0,0,0,0,베트남,하노이,아시아,
2025,1,GTI,5Y,아틀라스항공,SIN,정기,화물,0,0,0,9004,0,0,0,싱가포르,싱가포르,아시아,
2025,1,GTI,5Y,아틀라스항공,MEX,정기,화물,0,0,0,0,0,0,0,멕시코,멕시코시티,미주,
2025,1,GTI,5Y,아틀라스항공,MEX,부정기,화물,0,0,0,0,0,0,0,멕시코,멕시코시티,미주,
2025,1,GTI,5Y,아틀라스항공,ANC,정기,화물,0,0,0,0,0,0,0,미국,앵커리지,미주,
2025,1,GTI,5Y,아틀라스항공,ANC,부정기,화물,0,0,0,0,0,0,0,미국,앵커리지,미주,
2025,1,GTI,5Y,아틀라스항공,DFW,정기,화물,0,0,0,0,0,0,0,미국,댈러스,미주,
2025,1,GTI,5Y,아틀라스항공,HSV,정기,화물,0,0,0,0,0,0,0,미국,헌츠빌,미주,
2025,1,GTI,5Y,아틀라스항공,IND,정기,화물,0,0,0,0,0,0,0,미국,인디애나폴리스,미주,
2025,1,GTI,5Y,아틀라스항공,IND,부정기,화물,0,0,0,0,0,0,0,미국,인디애나폴리스,미주,
2025,1,GTI,5Y,아틀라스항공,LAX,정기,화물,0,0,0,0,0,0,0,미국,로스앤젤레스,미주,
2025,1,GTI,5Y,아틀라스항공,MIA,정기,화물,0,0,0,0,0,0,0,미국,마이애미,미주,
2025,1,GTI,5Y,아틀라스항공,ORD,정기,화물,0,0,0,537909,44328,0,0,미국,시카고,미주,
2025,1,GTI,5Y,아틀라스항공,ORD,부정기,화물,0,0,0,0,0,0,0,미국,시카고,미주,
2025,1,GTI,5Y,아틀라스항공,RFD,정기,화물,0,0,0,0,0,0,0,미국,시카고,미주,
2025,1,GTI,5Y,아틀라스항공,AMS,정기,화물,0,0,0,0,0,0,0,네덜란드,암스테르담,유럽,
2025,1,GTI,5Y,아틀라스항공,ALA,정기,화물,0,0,0,0,0,0,0,카자흐스탄,알마티,유럽,
2025,1,HAL,HA,하와이안 항공,HNL,정기,여객,4962,16,716,251217,0,0,159666,미국,호놀룰루,미주,
2025,1,HGB,HB,그레이터베이항공,HKG,정기,여객,4535,4,0,21259,0,0,51998,홍콩,홍콩,아시아,
2025,1,HKE,UO,홍콩익스프레스,HKG,정기,여객,20285,18,3,11577,0,0,236008,홍콩,홍콩,아시아,
2025,1,HLF,I9,중국센트럴항공,YNT,정기,화물,0,0,0,66707,0,0,0,중국,옌타이,아시아,
2025,1,HVN,VN,베트남항공,CXR,정기,여객,5591,45,20,0,0,0,71694,베트남,나트랑,아시아,
2025,1,HVN,VN,베트남항공,DAD,정기,여객,5371,38,376,1577,0,0,98252,베트남,다낭,아시아,
2025,1,HVN,VN,베트남항공,HAN,정기,여객,19352,269,440,448157,0,0,492068,베트남,하노이,아시아,
2025,1,HVN,VN,베트남항공,SGN,정기,여객,14482,188,1430,272674,0,0,363545,베트남,호찌민,아시아,
2025,1,HYT,YG,원통화물항공,WNZ,부정기,화물,0,0,0,127448,0,0,0,중국,원저우,아시아,
2025,1,ICV,C8,카고룩스 이탈리아,CGO,정기,화물,0,0,0,0,0,0,0,중국,정저우,아시아,
2025,1,ICV,C8,카고룩스 이탈리아,TPE,정기,화물,0,0,0,10158,0,0,0,대만,타이베이,아시아,
2025,1,ICV,C8,카고룩스 이탈리아,MXP,정기,화물,0,0,0,546934,0,0,0,이탈리아,밀라노,유럽,
2025,1,ICV,C8,카고룩스 이탈리아,GYD,정기,화물,0,0,0,0,0,0,0,아제르바이잔,바쿠,유럽,
2025,1,ICV,C8,카고룩스 이탈리아,ASB,정기,화물,0,0,0,0,0,0,0,투르크메니스탄,아시가바트,아시아,
2025,1,JAL,JL,일본항공,NRT,정기,화물,0,0,0,572178,0,0,0,일본,도쿄,아시아,
2025,1,JDL,JG,장쑤징동화물항공사,NTG,부정기,화물,0,0,0,598,0,0,0,중국,난퉁,아시아,
2025,1,JDL,JG,장쑤징동화물항공사,WUX,부정기,화물,0,0,0,128728,0,0,0,중국,우시,아시아,
2025,1,JJA,7C,제주항공,CTS,정기,여객,8072,11,142,0,0,0,83705,일본,삿포로,아시아,
2025,1,JJA,7C,제주항공,FSZ,정기,여객,7447,27,43,0,0,0,67378,일본,시즈오카,아시아,
2025,1,JJA,7C,제주항공,FSZ,부정기,여객,125,0,0,0,0,0,952,일본,시즈오카,아시아,
2025,1,JJA,7C,제주항공,FUK,정기,여객,17109,88,220,0,0,0,133692,일본,후쿠오카,아시아,
2025,1,JJA,7C,제주항공,HIJ,정기,여객,7286,22,182,0,0,0,62605,일본,히로시마,아시아,
2025,1,JJA,7C,제주항공,KIX,정기,여객,20714,42,371,1516,0,2870,177983,일본,오사카,아시아,
2025,1,JJA,7C,제주항공,KOJ,정기,여객,1868,8,10,0,0,0,20515,일본,가고시마,아시아,
2025,1,JJA,7C,제주항공,MYJ,정기,여객,9974,42,92,0,0,0,76050,일본,마쓰야마,아시아,
2025,1,JJA,7C,제주항공,NGO,정기,여객,9162,29,204,101,18373,2347,94309,일본,나고야,아시아,
2025,1,JJA,7C,제주항공,NRT,정기,여객,22345,33,1019,9811,0,0,226762,일본,도쿄,아시아,
2025,1,JJA,7C,제주항공,OIT,정기,여객,4499,30,12,0,0,0,36910,일본,오이타,아시아,
2025,1,JJA,7C,제주항공,OKA,정기,여객,4501,69,56,0,0,0,42037,일본,오키나와,아시아,
2025,1,JJA,7C,제주항공,HRB,정기,여객,1451,5,25,0,0,0,19830,중국,하얼빈,아시아,
2025,1,JJA,7C,제주항공,JMU,정기,여객,759,4,1,0,0,0,11997,중국,자무쓰,아시아,
2025,1,JJA,7C,제주항공,TAO,정기,여객,3593,5,232,10935,202,0,38849,중국,칭다오,아시아,
2025,1,JJA,7C,제주항공,WEH,정기,여객,4383,7,174,6409,21,0,57669,중국,웨이하이,아시아,
2025,1,JJA,7C,제주항공,YNJ,정기,여객,3386,6,49,0,0,0,43863,중국,옌지,아시아,
2025,1,JJA,7C,제주항공,YNT,정기,화물,0,0,0,174510,4734,0,0,중국,옌타이,아시아,
2025,1,JJA,7C,제주항공,TPE,정기,여객,4090,12,12,38736,0,0,38383,대만,타이베이,아시아,
2025,1,JJA,7C,제주항공,MFM,정기,여객,3767,17,11,0,0,0,29243,마카오,마카오,아시아,
2025,1,JJA,7C,제주항공,HKG,정기,여객,6629,13,158,11027,0,0,58653,홍콩,홍콩,아시아,
2025,1,JJA,7C,제주항공,UBN,정기,여객,1097,5,407,722,81,143,24151,몽골,울란바토르,아시아,
2025,1,JJA,7C,제주항공,VTE,정기,여객,3873,5,147,952,0,275,45130,라오스,비엔티안,아시아,
2025,1,JJA,7C,제주항공,BKI,정기,여객,4028,11,81,0,0,0,42879,말레이시아,코타키나발루,아시아,
2025,1,JJA,7C,제주항공,CXR,정기,여객,4148,32,186,0,0,0,38301,베트남,나트랑,아시아,
2025,1,JJA,7C,제주항공,CXR,부정기,여객,610,2,9,0,0,0,5726,베트남,나트랑,아시아,
2025,1,JJA,7C,제주항공,DAD,정기,여객,9005,45,392,1941,0,0,86770,베트남,다낭,아시아,
2025,1,JJA,7C,제주항공,DAD,부정기,여객,2466,3,78,165,0,0,22541,베트남,다낭,아시아,
2025,1,JJA,7C,제주항공,DLI,정기,여객,3662,15,11,0,0,0,42766,베트남,달랏,아시아,
2025,1,JJA,7C,제주항공,HAN,정기,화물,0,0,0,342219,995,0,0,베트남,하노이,아시아,
2025,1,JJA,7C,제주항공,HAN,정기,여객,4287,16,288,17201,384,2990,59670,베트남,하노이,아시아,
2025,1,JJA,7C,제주항공,PQC,정기,여객,3657,38,463,0,0,0,39052,베트남,푸꾸옥,아시아,
2025,1,JJA,7C,제주항공,BTH,정기,여객,995,2,2,0,0,0,16385,인도네시아,바탐,아시아,
2025,1,JJA,7C,제주항공,DPS,정기,여객,3241,10,114,0,0,0,36788,인도네시아,덴파사르,아시아,
2025,1,JJA,7C,제주항공,BKK,정기,여객,10041,14,286,2841,0,0,116436,태국,방콕,아시아,
2025,1,JJA,7C,제주항공,CNX,정기,여객,4068,7,61,0,0,0,46025,태국,치앙마이,아시아,
2025,1,JJA,7C,제주항공,CEB,정기,여객,4818,27,589,3657,156,0,71098,필리핀,라푸라푸,아시아,
2025,1,JJA,7C,제주항공,CRK,정기,여객,4459,13,193,6038,32,0,62683,필리핀,앙헬레스,아시아,
2025,1,JJA,7C,제주항공,MNL,정기,여객,4251,13,856,11091,0,4371,86238,필리핀,마닐라,아시아,
2025,1,JJA,7C,제주항공,TAG,정기,여객,8284,41,42,0,0,0,87221,필리핀,팡라오,아시아,
2025,1,JJA,7C,제주항공,GUM,정기,여객,5332,64,137,5545,254,0,61044,괌,괌,오세아니아,
2025,1,JJA,7C,제주항공,SPN,정기,여객,7346,41,438,16222,159,0,91760,북마리아나 제도,사이판,오세아니아,
2025,1,JNA,LJ,진 에어,CTS,정기,여객,14126,22,257,0,0,0,143391,일본,삿포로,아시아,
2025,1,JNA,LJ,진 에어,FUK,정기,여객,19715,75,179,0,0,0,159465,일본,후쿠오카,아시아,
2025,1,JNA,LJ,진 에어,FUK,부정기,여객,2148,6,11,0,0,0,18004,일본,후쿠오카,아시아,
2025,1,JNA,LJ,진 에어,KIX,정기,여객,26546,48,361,124944,0,26717,217598,일본,오사카,아시아,
2025,1,JNA,LJ,진 에어,KIX,부정기,여객,1814,4,0,0,0,0,13338,일본,오사카,아시아,
2025,1,JNA,LJ,진 에어,KKJ,정기,여객,8145,40,15,0,0,0,63662,일본,기타큐슈,아시아,
2025,1,JNA,LJ,진 에어,KKJ,부정기,여객,629,3,0,0,0,0,5245,일본,기타큐슈,아시아,
2025,1,JNA,LJ,진 에어,NGO,정기,여객,11070,27,126,0,0,0,110489,일본,나고야,아시아,
2025,1,JNA,LJ,진 에어,NRT,정기,여객,26625,55,615,146328,0,73330,253425,일본,도쿄,아시아,
2025,1,JNA,LJ,진 에어,NRT,부정기,여객,1647,2,5,0,0,0,15048,일본,도쿄,아시아,
2025,1,JNA,LJ,진 에어,OKA,정기,여객,9336,210,42,0,0,0,80346,일본,오키나와,아시아,
2025,1,JNA,LJ,진 에어,OKA,부정기,여객,181,2,0,0,0,0,1426,일본,오키나와,아시아,
2025,1,JNA,LJ,진 에어,SHI,정기,여객,3002,21,1,0,0,0,36996,일본,시모지시마,아시아,
2025,1,JNA,LJ,진 에어,TAK,정기,여객,5216,25,35,0,0,0,42925,일본,타카마쓰,아시아,
2025,1,JNA,LJ,진 에어,RMQ,정기,여객,5135,9,13,0,0,0,51044,대만,타이중,아시아,
2025,1,JNA,LJ,진 에어,TPE,정기,여객,11282,16,16,181444,0,8221,99017,대만,타이베이,아시아,
2025,1,JNA,LJ,진 에어,MFM,정기,여객,2194,10,76,191,0,0,22934,마카오,마카오,아시아,
2025,1,JNA,LJ,진 에어,HKG,정기,여객,4041,4,190,7323,0,0,47472,홍콩,홍콩,아시아,
2025,1,JNA,LJ,진 에어,VTE,정기,여객,5199,4,196,0,0,0,64285,라오스,비엔티안,아시아,
2025,1,JNA,LJ,진 에어,BKI,정기,여객,5302,16,81,1680,0,0,58889,말레이시아,코타키나발루,아시아,
2025,1,JNA,LJ,진 에어,CXR,정기,여객,10395,70,76,0,0,0,98552,베트남,나트랑,아시아,
2025,1,JNA,LJ,진 에어,DAD,정기,여객,6066,22,107,168,0,0,56538,베트남,다낭,아시아,
2025,1,JNA,LJ,진 에어,DAD,부정기,여객,693,1,0,0,0,0,5921,베트남,다낭,아시아,
2025,1,JNA,LJ,진 에어,PQC,정기,여객,11057,98,47,0,0,0,108584,베트남,푸꾸옥,아시아,
2025,1,JNA,LJ,진 에어,BKK,정기,여객,11300,24,133,191915,0,6405,130808,태국,방콕,아시아,
2025,1,JNA,LJ,진 에어,CNX,정기,여객,5407,5,14,0,0,0,60209,태국,치앙마이,아시아,
2025,1,JNA,LJ,진 에어,HKT,정기,여객,5202,17,196,7049,0,0,54021,태국,푸껫,아시아,
2025,1,JNA,LJ,진 에어,CEB,정기,여객,5366,42,91,0,0,0,59141,필리핀,라푸라푸,아시아,
2025,1,JNA,LJ,진 에어,CRK,정기,여객,5218,13,201,0,0,0,74091,필리핀,앙헬레스,아시아,
2025,1,JNA,LJ,진 에어,TAG,정기,여객,5223,18,41,0,0,0,53328,필리핀,팡라오,아시아,
2025,1,JNA,LJ,진 에어,GUM,정기,여객,10647,114,79,0,0,0,123356,괌,괌,오세아니아,
2025,1,JST,JQ,젯스타,BNE,정기,여객,4145,19,53,69304,0,5351,75447,오스트레일리아,브리즈번,오세아니아,
2025,1,JST,JQ,젯스타,SYD,정기,여객,5784,7,38,142662,0,7219,86493,오스트레일리아,시드니,오세아니아,
2025,1,KAL,KE,대한항공,AOJ,정기,여객,1872,2,153,0,0,0,22357,일본,아오모리,아시아,
2025,1,KAL,KE,대한항공,CTS,정기,여객,14211,45,770,2484,14677,0,186884,일본,삿포로,아시아,
2025,1,KAL,KE,대한항공,FUK,정기,여객,26316,211,1353,14814,249929,14126,258433,일본,후쿠오카,아시아,
2025,1,KAL,KE,대한항공,HND,정기,여객,3198,13,851,1585,6,0,53571,일본,도쿄,아시아,
2025,1,KAL,KE,대한항공,KIJ,정기,여객,1785,1,204,75,0,0,24635,일본,니가타,아시아,
2025,1,KAL,KE,대한항공,KIX,정기,화물,0,0,0,115118,672184,3951,0,일본,오사카,아시아,
2025,1,KAL,KE,대한항공,KIX,정기,여객,28147,129,2616,151909,441310,91890,320703,일본,오사카,아시아,
2025,1,KAL,KE,대한항공,KIX,부정기,여객,1386,2,0,0,0,0,12305,일본,오사카,아시아,
2025,1,KAL,KE,대한항공,KKJ,정기,화물,0,0,0,773,22657,0,0,일본,기타큐슈,아시아,
2025,1,KAL,KE,대한항공,KMJ,정기,여객,4437,13,21,60,0,0,56307,일본,구마모토,아시아,
2025,1,KAL,KE,대한항공,KMQ,정기,여객,1577,6,109,3,0,0,17625,일본,고마쓰,아시아,
2025,1,KAL,KE,대한항공,KOJ,정기,여객,5036,15,84,0,0,0,92467,일본,가고시마,아시아,
2025,1,KAL,KE,대한항공,NGO,정기,여객,9886,55,1476,55410,175525,11293,141272,일본,나고야,아시아,
2025,1,KAL,KE,대한항공,NGS,정기,여객,2582,5,68,0,476,0,30873,일본,나가사키,아시아,
2025,1,KAL,KE,대한항공,NRT,정기,화물,0,0,0,461966,942175,104649,0,일본,도쿄,아시아,
2025,1,KAL,KE,대한항공,NRT,정기,여객,21229,71,3179,95594,171384,53286,290278,일본,도쿄,아시아,
2025,1,KAL,KE,대한항공,NRT,부정기,화물,0,0,0,83525,229825,11823,0,일본,도쿄,아시아,
2025,1,KAL,KE,대한항공,NRT,부정기,여객,1592,0,0,0,0,0,13595,일본,도쿄,아시아,
2025,1,KAL,KE,대한항공,OKA,정기,여객,5078,77,233,9,7072,0,69965,일본,오키나와,아시아,
